worker,problem,example,row,col,posterior,response_time
ASVRLMDNQBUD9,33,1,2,3,0.28,9232
ASVRLMDNQBUD9,33,2,3,3,0.47,10859
ASVRLMDNQBUD9,13,1,6,5,0.5,14175
ASVRLMDNQBUD9,13,2,6,2,0.98,7463
ASVRLMDNQBUD9,13,3,5,2,0.98,12947
ASVRLMDNQBUD9,13,4,5,5,0.98,2573
ASVRLMDNQBUD9,38,1,4,3,0.49,10743
ASVRLMDNQBUD9,38,2,2,3,0.97,31392
ASVRLMDNQBUD9,1,1,1,4,0.5,14091
ASVRLMDNQBUD9,1,2,6,3,0.98,7499
ASVRLMDNQBUD9,27,1,6,6,0.27,11601
ASVRLMDNQBUD9,27,2,5,2,0.5,23122
ASVRLMDNQBUD9,7,1,5,3,0.25,11979
ASVRLMDNQBUD9,7,2,5,5,0.5,21888
ASVRLMDNQBUD9,7,3,2,5,0.5,7752
ASVRLMDNQBUD9,7,4,2,3,0.65,4714
ASVRLMDNQBUD9,5,1,5,3,0,12119
ASVRLMDNQBUD9,5,2,5,4,0,2537
ASVRLMDNQBUD9,14,1,4,3,0.04,19135
ASVRLMDNQBUD9,14,2,3,4,0.09,2749
ASVRLMDNQBUD9,28,1,5,2,0.2,28454
ASVRLMDNQBUD9,28,2,3,2,0.24,6462
ASVRLMDNQBUD9,28,3,5,5,0.24,2636
ASVRLMDNQBUD9,28,4,3,5,0.26,2401
ASVRLMDNQBUD9,17,1,5,2,0.22,22357
ASVRLMDNQBUD9,17,2,5,4,0.45,3209
ASVRLMDNQBUD9,17,3,2,3,0.48,29876
ASVRLMDNQBUD9,17,4,2,5,0.48,7662
ASVRLMDNQBUD9,24,1,5,4,0.22,18291
ASVRLMDNQBUD9,24,2,6,4,0.98,5364
ASVRLMDNQBUD9,24,3,1,3,0.98,11948
ASVRLMDNQBUD9,24,4,2,3,0.98,2667
ASVRLMDNQBUD9,19,1,6,3,0.5,12583
ASVRLMDNQBUD9,19,2,3,3,0.5,17365
ASVRLMDNQBUD9,9,1,2,1,0.05,11069
ASVRLMDNQBUD9,9,2,6,3,0.1,3884
ASVRLMDNQBUD9,6,1,1,3,0.47,11978
ASVRLMDNQBUD9,6,2,4,1,0.47,10784
ASVRLMDNQBUD9,6,3,6,4,0.47,2579
ASVRLMDNQBUD9,6,4,3,6,0.47,2667
ASVRLMDNQBUD9,23,1,2,3,0.23,8734
ASVRLMDNQBUD9,23,2,6,2,0.47,12480
ASVRLMDNQBUD9,23,3,5,4,1,16216
ASVRLMDNQBUD9,23,4,2,4,1,17179
ASVRLMDNQBUD9,18,1,5,2,0.23,7304
ASVRLMDNQBUD9,18,2,2,5,0.23,2920
ASVRLMDNQBUD9,20,1,6,6,0.26,21043
ASVRLMDNQBUD9,20,2,2,1,0.49,22857
ASVRLMDNQBUD9,20,3,2,5,0.49,17020
ASVRLMDNQBUD9,20,4,5,2,0.49,2697
ASVRLMDNQBUD9,21,1,2,4,0.28,23700
ASVRLMDNQBUD9,21,2,4,2,0.28,7725
ACJ6NSCIWMUZI,17,1,2,5,0.26,12505
ACJ6NSCIWMUZI,17,2,6,3,0.4,6951
ACJ6NSCIWMUZI,17,3,5,4,0.52,12996
ACJ6NSCIWMUZI,17,4,2,3,0.61,7342
ACJ6NSCIWMUZI,26,1,3,5,0.2,12809
ACJ6NSCIWMUZI,26,2,2,3,0.33,2765
ACJ6NSCIWMUZI,23,1,2,3,0.24,5371
ACJ6NSCIWMUZI,23,2,5,3,0.32,2655
ACJ6NSCIWMUZI,23,3,1,5,0.42,4355
ACJ6NSCIWMUZI,23,4,5,2,0.48,2716
ACJ6NSCIWMUZI,10,1,4,6,0.32,10891
ACJ6NSCIWMUZI,10,2,6,4,0.39,5773
ACJ6NSCIWMUZI,10,3,5,3,0.39,14383
ACJ6NSCIWMUZI,10,4,3,2,0.35,2996
ACJ6NSCIWMUZI,2,1,1,3,0.53,5159
ACJ6NSCIWMUZI,2,2,6,5,0.53,5543
ACJ6NSCIWMUZI,1,1,1,3,0.72,5040
ACJ6NSCIWMUZI,1,2,6,3,0.67,3606
ACJ6NSCIWMUZI,1,3,4,6,0.73,4273
ACJ6NSCIWMUZI,1,4,1,4,0.93,3923
ACJ6NSCIWMUZI,30,1,4,2,0.69,7563
ACJ6NSCIWMUZI,30,2,3,5,0.69,4044
ACJ6NSCIWMUZI,24,1,4,2,0.51,3838
ACJ6NSCIWMUZI,24,2,6,4,0.58,2715
ACJ6NSCIWMUZI,18,1,3,6,0.47,7922
ACJ6NSCIWMUZI,18,2,5,2,0.64,4035
ACJ6NSCIWMUZI,18,3,1,4,0.69,7827
ACJ6NSCIWMUZI,18,4,6,3,0.69,3845
ACJ6NSCIWMUZI,35,1,1,1,0.56,5059
ACJ6NSCIWMUZI,35,2,5,2,0.56,3658
ACJ6NSCIWMUZI,29,1,5,2,0.49,4111
ACJ6NSCIWMUZI,29,2,5,3,0.56,6484
ACJ6NSCIWMUZI,29,3,2,4,0.56,2479
ACJ6NSCIWMUZI,29,4,2,5,0.61,2806
ACJ6NSCIWMUZI,25,1,3,6,0.48,7853
ACJ6NSCIWMUZI,25,2,5,3,0.48,2350
ACJ6NSCIWMUZI,39,1,1,2,0.47,4669
ACJ6NSCIWMUZI,39,2,5,2,0.47,5770
ACJ6NSCIWMUZI,20,1,1,1,0.48,7678
ACJ6NSCIWMUZI,20,2,6,6,0.56,11781
ACJ6NSCIWMUZI,20,3,4,3,0.56,8626
ACJ6NSCIWMUZI,20,4,2,1,0.54,11505
ACJ6NSCIWMUZI,8,1,3,4,0.47,7581
ACJ6NSCIWMUZI,8,2,2,4,0.47,10861
ACJ6NSCIWMUZI,15,1,3,2,0.47,4549
ACJ6NSCIWMUZI,15,2,5,4,0.47,3885
ACJ6NSCIWMUZI,14,1,4,4,0.54,5150
ACJ6NSCIWMUZI,14,2,3,4,0.62,2826
ACJ6NSCIWMUZI,33,1,5,3,0.53,5015
ACJ6NSCIWMUZI,33,2,4,3,0.53,2423
ACJ6NSCIWMUZI,4,1,2,1,0.51,4719
ACJ6NSCIWMUZI,4,2,2,6,0.54,3984
ACJ6NSCIWMUZI,4,3,3,2,0.69,2869
ACJ6NSCIWMUZI,4,4,3,5,0.8,2842
ACJ6NSCIWMUZI,16,1,3,2,0.62,6378
ACJ6NSCIWMUZI,16,2,4,5,0.62,2514
ACJ6NSCIWMUZI,21,1,2,4,0.49,5042
ACJ6NSCIWMUZI,21,2,3,3,0.56,3470
ACJ6NSCIWMUZI,3,1,4,4,0.48,3442
ACJ6NSCIWMUZI,3,2,3,3,0.48,2658
ACJ6NSCIWMUZI,3,3,4,3,0.48,2285
ACJ6NSCIWMUZI,3,4,3,4,0.48,2685
ACJ6NSCIWMUZI,28,1,3,2,0.2,7365
ACJ6NSCIWMUZI,28,2,3,5,0.2,4030
ACJ6NSCIWMUZI,28,3,5,2,0.2,2400
ACJ6NSCIWMUZI,28,4,5,5,0.2,2298
ACJ6NSCIWMUZI,34,1,5,2,0.2,5668
ACJ6NSCIWMUZI,34,2,2,2,0.29,4331
ACJ6NSCIWMUZI,34,3,2,5,0.31,3887
ACJ6NSCIWMUZI,34,4,2,6,0.38,2493
ACJ6NSCIWMUZI,38,1,2,4,0.47,5982
ACJ6NSCIWMUZI,38,2,4,3,0.5,12914
ACJ6NSCIWMUZI,7,1,5,3,0.26,11015
ACJ6NSCIWMUZI,7,2,5,4,0.28,2407
ACJ6NSCIWMUZI,9,1,2,1,0.06,8934
ACJ6NSCIWMUZI,9,2,3,2,0.09,3667
ACJ6NSCIWMUZI,9,3,5,3,0.09,4989
ACJ6NSCIWMUZI,9,4,6,3,0.09,2670
ACJ6NSCIWMUZI,32,1,1,2,0.06,3971
ACJ6NSCIWMUZI,32,2,6,2,0.08,2439
ACJ6NSCIWMUZI,32,3,1,5,0.08,2441
ACJ6NSCIWMUZI,32,4,6,5,0.11,2331
ACJ6NSCIWMUZI,13,1,5,5,0.23,16943
ACJ6NSCIWMUZI,13,2,5,2,0.22,2900
ACJ6NSCIWMUZI,6,1,3,6,0.11,8220
ACJ6NSCIWMUZI,6,2,3,1,0.11,4344
ACJ6NSCIWMUZI,6,3,2,3,0.11,3000
ACJ6NSCIWMUZI,6,4,1,3,0.13,2373
ACJ6NSCIWMUZI,22,1,3,3,0.11,4500
ACJ6NSCIWMUZI,22,2,5,3,0.11,7540
ACJ6NSCIWMUZI,22,3,4,4,0.11,2800
ACJ6NSCIWMUZI,22,4,3,4,0.11,2306
ACJ6NSCIWMUZI,5,1,5,3,0.04,5360
ACJ6NSCIWMUZI,5,2,5,4,0.04,2717
ACJ6NSCIWMUZI,5,3,6,1,0.04,2263
ACJ6NSCIWMUZI,5,4,5,6,0.02,2482
ACJ6NSCIWMUZI,31,1,5,4,0.44,5963
ACJ6NSCIWMUZI,31,2,5,3,0.44,3235
ACJ6NSCIWMUZI,19,1,1,4,0.48,8375
ACJ6NSCIWMUZI,19,2,1,1,0.48,12175
ACJ6NSCIWMUZI,36,1,1,3,0.49,10763
ACJ6NSCIWMUZI,36,2,1,1,0.49,2460
ACJ6NSCIWMUZI,36,3,3,3,0.54,11645
ACJ6NSCIWMUZI,36,4,3,4,0.77,3343
ACJ6NSCIWMUZI,40,1,4,4,0.47,7260
ACJ6NSCIWMUZI,40,2,3,3,0.47,10095
ACJ6NSCIWMUZI,40,3,6,6,0.47,8789
ACJ6NSCIWMUZI,40,4,1,1,0.47,2526
ACJ6NSCIWMUZI,27,1,6,6,0.48,5104
ACJ6NSCIWMUZI,27,2,3,2,0.48,7294
ACJ6NSCIWMUZI,37,1,2,2,0.48,20210
ACJ6NSCIWMUZI,37,2,5,5,0.52,4145
ACJ6NSCIWMUZI,37,3,5,2,0.52,2862
ACJ6NSCIWMUZI,37,4,2,5,0.52,3583
ACJ6NSCIWMUZI,11,1,5,1,0.47,4491
ACJ6NSCIWMUZI,11,2,2,4,0.53,3266
ACJ6NSCIWMUZI,12,1,3,5,0.48,7280
ACJ6NSCIWMUZI,12,2,5,1,0.58,12130
ACJ6NSCIWMUZI,12,3,6,1,0.66,4808
ACJ6NSCIWMUZI,12,4,4,2,0.87,4575
A49MD40UT6ABO,10,1,2,2,0.04,6915
A49MD40UT6ABO,10,2,1,5,0.09,4013
A49MD40UT6ABO,10,3,6,2,0.12,2814
A49MD40UT6ABO,10,4,4,6,0.38,3831
A49MD40UT6ABO,25,1,2,3,0.05,4500
A49MD40UT6ABO,25,2,4,6,0.21,8250
A49MD40UT6ABO,18,1,1,4,0.02,11735
A49MD40UT6ABO,18,2,4,1,0.11,4488
A49MD40UT6ABO,14,1,3,3,0.1,3852
A49MD40UT6ABO,14,2,4,4,0.2,2284
A49MD40UT6ABO,14,3,4,3,0.26,2243
A49MD40UT6ABO,14,4,3,4,0.97,2440
A49MD40UT6ABO,35,1,1,1,0.04,8428
A49MD40UT6ABO,35,2,6,6,0.08,3478
A49MD40UT6ABO,5,1,5,1,0.13,3401
A49MD40UT6ABO,5,2,6,6,0.61,2440
A49MD40UT6ABO,28,1,5,2,0.05,3425
A49MD40UT6ABO,28,2,3,2,0.07,2643
A49MD40UT6ABO,28,3,3,5,0.12,2353
A49MD40UT6ABO,28,4,5,5,0.31,2488
A49MD40UT6ABO,7,1,2,3,0.18,6277
A49MD40UT6ABO,7,2,5,5,0.55,2373
A49MD40UT6ABO,7,3,5,3,0.71,3050
A49MD40UT6ABO,7,4,2,5,0.93,2344
A49MD40UT6ABO,2,1,1,2,0.07,2996
A49MD40UT6ABO,2,2,6,5,0.72,2708
A49MD40UT6ABO,12,1,5,1,0.06,6559
A49MD40UT6ABO,12,2,3,5,0.14,2358
A49MD40UT6ABO,36,1,1,2,0.01,2743
A49MD40UT6ABO,36,2,3,6,0.02,2541
A49MD40UT6ABO,24,1,1,3,0.04,4905
A49MD40UT6ABO,24,2,5,4,0.07,3560
A49MD40UT6ABO,24,3,3,2,0.08,2608
A49MD40UT6ABO,24,4,4,5,0.1,4872
A49MD40UT6ABO,32,1,2,4,0.05,3704
A49MD40UT6ABO,32,2,5,3,0.06,21987
A49MD40UT6ABO,31,1,5,2,0.51,9114
A49MD40UT6ABO,31,2,2,6,0.54,17389
A49MD40UT6ABO,31,3,3,3,0.94,11012
A49MD40UT6ABO,31,4,5,6,0.95,5860
A49MD40UT6ABO,11,1,5,6,0.18,13610
A49MD40UT6ABO,11,2,2,3,0.85,3664
A49MD40UT6ABO,11,3,6,1,0.86,3402
A49MD40UT6ABO,11,4,4,4,0.87,4953
A49MD40UT6ABO,30,1,4,2,0.18,2932
A49MD40UT6ABO,30,2,2,4,0.49,13617
A49MD40UT6ABO,30,3,5,4,0.5,15202
A49MD40UT6ABO,30,4,3,5,0.75,3189
A49MD40UT6ABO,13,1,6,2,0.5,6600
A49MD40UT6ABO,13,2,5,5,0.83,15125
A49MD40UT6ABO,16,1,3,2,0.51,5238
A49MD40UT6ABO,16,2,6,4,0.92,17607
A49MD40UT6ABO,16,3,1,4,0.93,2365
A49MD40UT6ABO,16,4,6,3,0.94,2124
A49MD40UT6ABO,38,1,3,3,0.51,5812
A49MD40UT6ABO,38,2,3,6,0.66,8686
A49MD40UT6ABO,39,1,1,5,0.5,11494
A49MD40UT6ABO,39,2,5,5,0.73,14581
A49MD40UT6ABO,39,3,6,3,0.76,2207
A49MD40UT6ABO,39,4,5,2,0.84,2189
A49MD40UT6ABO,4,1,2,1,0.47,6245
A49MD40UT6ABO,4,2,3,5,0.49,7176
A49MD40UT6ABO,34,1,5,2,0.18,7147
A49MD40UT6ABO,34,2,2,6,0.49,5170
A49MD40UT6ABO,20,1,3,3,0.19,19778
A49MD40UT6ABO,20,2,1,1,0.23,12945
A49MD40UT6ABO,29,1,4,2,0.15,26845
A49MD40UT6ABO,29,2,2,5,0.49,6289
A49MD40UT6ABO,29,3,5,5,0.92,16405
A49MD40UT6ABO,29,4,4,4,0.94,4678
A49MD40UT6ABO,21,1,4,4,0.05,13310
A49MD40UT6ABO,21,2,4,2,0.16,5082
A49MD40UT6ABO,21,3,2,4,0.78,3051
A49MD40UT6ABO,21,4,3,3,0.87,4181
A49MD40UT6ABO,9,1,2,1,0.05,11972
A49MD40UT6ABO,9,2,6,3,0.07,2489
A49MD40UT6ABO,9,3,5,3,0.1,2098
A49MD40UT6ABO,9,4,2,2,0.48,2913
A49MD40UT6ABO,17,1,2,3,0.14,6247
A49MD40UT6ABO,17,2,5,2,0.49,8855
A49MD40UT6ABO,17,3,5,4,0.49,10738
A49MD40UT6ABO,17,4,3,6,0.51,2380
A49MD40UT6ABO,19,1,1,4,0.5,16838
A49MD40UT6ABO,19,2,3,3,0.52,14955
A49MD40UT6ABO,19,3,4,4,0.54,2192
A49MD40UT6ABO,19,4,2,2,0.66,2280
A49MD40UT6ABO,23,1,2,2,0.19,3641
A49MD40UT6ABO,23,2,5,4,0.51,5338
A49MD40UT6ABO,1,1,1,4,0.48,10504
A49MD40UT6ABO,1,2,6,3,0.95,14693
A49MD40UT6ABO,1,3,3,1,0.96,4272
A49MD40UT6ABO,1,4,4,6,0.98,2315
A49MD40UT6ABO,33,1,2,3,0.18,8155
A49MD40UT6ABO,33,2,4,3,0.49,10117
A49MD40UT6ABO,33,3,5,4,0.71,3536
A49MD40UT6ABO,33,4,2,4,0.87,2385
A49MD40UT6ABO,22,1,2,3,0.15,4295
A49MD40UT6ABO,22,2,5,4,0.42,2583
A49MD40UT6ABO,22,3,2,4,0.45,2866
A49MD40UT6ABO,22,4,5,3,0.47,2925
A49MD40UT6ABO,26,1,2,3,0.07,32311
A49MD40UT6ABO,26,2,5,4,0.12,2454
A49MD40UT6ABO,27,1,5,2,0.17,7039
A49MD40UT6ABO,27,2,6,6,0.84,6655
A49MD40UT6ABO,37,1,2,2,0.04,7273
A49MD40UT6ABO,37,2,5,5,0.51,2490
A49MD40UT6ABO,40,1,1,1,0.19,7498
A49MD40UT6ABO,40,2,6,6,0.57,2304
A49MD40UT6ABO,15,1,3,2,0.47,10716
A49MD40UT6ABO,15,2,5,4,0.53,10943
A49MD40UT6ABO,15,3,3,4,0.59,2296
A49MD40UT6ABO,15,4,5,2,0.89,2212
A49MD40UT6ABO,3,1,3,3,0.11,4778
A49MD40UT6ABO,3,2,4,4,0.55,2323
A49MD40UT6ABO,3,3,4,3,0.59,2214
A49MD40UT6ABO,3,4,3,4,0.65,2192
A49MD40UT6ABO,6,1,2,3,0.17,5938
A49MD40UT6ABO,6,2,3,6,0.51,7480
A49MD40UT6ABO,8,1,2,4,0.49,8629
A49MD40UT6ABO,8,2,6,4,0.7,11968
AXPZAP62ZYWP8,13,1,6,2,0.15,12311
AXPZAP62ZYWP8,13,2,6,5,0.33,6432
AXPZAP62ZYWP8,13,3,4,3,0.63,2345
AXPZAP62ZYWP8,13,4,4,4,0.95,5465
AXPZAP62ZYWP8,4,1,2,1,0.06,25106
AXPZAP62ZYWP8,4,2,4,3,0.79,17259
AXPZAP62ZYWP8,25,1,2,3,0.21,13198
AXPZAP62ZYWP8,25,2,3,1,0.31,5791
AXPZAP62ZYWP8,25,3,5,4,0.61,3595
AXPZAP62ZYWP8,25,4,3,6,0.89,5451
AXPZAP62ZYWP8,6,1,1,3,0.52,5023
AXPZAP62ZYWP8,6,2,3,1,0.68,15327
AXPZAP62ZYWP8,6,3,5,3,0.8,2341
AXPZAP62ZYWP8,6,4,4,6,0.94,3749
AXPZAP62ZYWP8,34,1,2,6,0.5,10871
AXPZAP62ZYWP8,34,2,5,2,0.7,13445
AXPZAP62ZYWP8,31,1,2,4,0.52,21791
AXPZAP62ZYWP8,31,2,2,6,0.69,18263
AXPZAP62ZYWP8,11,1,2,3,0.49,3185
AXPZAP62ZYWP8,11,2,5,1,0.62,2680
AXPZAP62ZYWP8,11,3,5,6,0.71,2192
AXPZAP62ZYWP8,11,4,2,4,0.94,2142
AXPZAP62ZYWP8,8,1,2,4,0.43,7118
AXPZAP62ZYWP8,8,2,3,4,0.57,10866
AXPZAP62ZYWP8,8,3,2,3,0.76,12632
AXPZAP62ZYWP8,8,4,3,1,0.9,6424
AXPZAP62ZYWP8,38,1,1,4,0.56,18181
AXPZAP62ZYWP8,38,2,2,3,0.86,2146
AXPZAP62ZYWP8,20,1,2,1,0.44,5194
AXPZAP62ZYWP8,20,2,3,3,0.62,13354
AXPZAP62ZYWP8,20,3,4,1,0.73,29284
AXPZAP62ZYWP8,20,4,5,2,0.88,2178
AXPZAP62ZYWP8,30,1,4,2,0.29,15018
AXPZAP62ZYWP8,30,2,5,2,0.44,2167
AXPZAP62ZYWP8,30,3,2,5,0.58,4180
AXPZAP62ZYWP8,30,4,3,5,0.71,2159
AXPZAP62ZYWP8,35,1,2,5,0.5,8986
AXPZAP62ZYWP8,35,2,5,5,0.96,14687
AXPZAP62ZYWP8,21,1,2,4,0.48,9838
AXPZAP62ZYWP8,21,2,4,2,0.64,2348
AXPZAP62ZYWP8,22,1,3,3,0.4,6426
AXPZAP62ZYWP8,22,2,5,4,0.6,8386
AXPZAP62ZYWP8,22,3,5,3,0.7,3597
AXPZAP62ZYWP8,22,4,2,4,0.85,2571
AXPZAP62ZYWP8,17,1,2,5,0.34,14561
AXPZAP62ZYWP8,17,2,5,4,0.56,4161
AXPZAP62ZYWP8,17,3,4,1,0.68,8844
AXPZAP62ZYWP8,17,4,6,3,0.74,2719
AXPZAP62ZYWP8,10,1,4,2,0.18,14134
AXPZAP62ZYWP8,10,2,6,2,0.43,5946
AXPZAP62ZYWP8,5,1,5,3,0.36,11469
AXPZAP62ZYWP8,5,2,5,4,0.41,2405
AXPZAP62ZYWP8,5,3,5,5,0.55,2281
AXPZAP62ZYWP8,5,4,5,6,0.63,7232
AXPZAP62ZYWP8,26,1,2,3,0.22,6669
AXPZAP62ZYWP8,26,2,5,4,0.27,3093
AXPZAP62ZYWP8,26,3,5,3,0.36,2494
AXPZAP62ZYWP8,26,4,3,2,0.41,2262
AXPZAP62ZYWP8,15,1,5,2,0.27,5089
AXPZAP62ZYWP8,15,2,3,4,0.34,12509
AXPZAP62ZYWP8,15,3,3,2,0.44,2862
AXPZAP62ZYWP8,15,4,5,4,0.65,2029
AXPZAP62ZYWP8,7,1,5,3,0.38,8507
AXPZAP62ZYWP8,7,2,2,3,0.49,2368
AXPZAP62ZYWP8,7,3,2,5,0.55,2044
AXPZAP62ZYWP8,7,4,5,5,0.64,2191
AXPZAP62ZYWP8,23,1,5,4,0.31,5948
AXPZAP62ZYWP8,23,2,2,3,0.42,9918
AXPZAP62ZYWP8,14,1,3,3,0.5,3371
AXPZAP62ZYWP8,14,2,3,4,0.59,2098
AXPZAP62ZYWP8,14,3,4,3,0.66,2112
AXPZAP62ZYWP8,14,4,4,4,0.86,2326
AXPZAP62ZYWP8,18,1,2,5,0.31,3918
AXPZAP62ZYWP8,18,2,5,2,0.52,8569
AXPZAP62ZYWP8,19,1,3,3,0.35,7983
AXPZAP62ZYWP8,19,2,1,4,0.5,3958
AXPZAP62ZYWP8,12,1,3,5,0.32,5041
AXPZAP62ZYWP8,12,2,6,5,0.49,4683
AXPZAP62ZYWP8,12,3,5,1,0.57,2462
AXPZAP62ZYWP8,12,4,6,1,0.64,2300
AXPZAP62ZYWP8,24,1,1,3,0.52,5463
AXPZAP62ZYWP8,24,2,6,3,0.96,6687
AXPZAP62ZYWP8,33,1,2,3,0.55,5852
AXPZAP62ZYWP8,33,2,5,4,0.59,2893
AXPZAP62ZYWP8,1,1,2,3,0.39,5956
AXPZAP62ZYWP8,1,2,3,1,0.98,16662
AXPZAP62ZYWP8,40,1,3,3,0.35,12182
AXPZAP62ZYWP8,40,2,2,2,0.44,2725
AXPZAP62ZYWP8,2,1,6,3,0.26,4149
AXPZAP62ZYWP8,2,2,1,4,0.57,6942
AXPZAP62ZYWP8,2,3,1,2,0.7,4334
AXPZAP62ZYWP8,2,4,6,5,0.9,3573
AXPZAP62ZYWP8,27,1,3,2,0.32,5294
AXPZAP62ZYWP8,27,2,6,6,0.57,9596
AXPZAP62ZYWP8,27,3,6,1,0.73,5443
AXPZAP62ZYWP8,27,4,3,5,0.76,2887
AXPZAP62ZYWP8,29,1,2,4,0.3,5544
AXPZAP62ZYWP8,29,2,5,2,0.44,4721
AXPZAP62ZYWP8,28,1,5,5,0.26,7570
AXPZAP62ZYWP8,28,2,5,2,0.47,2881
AXPZAP62ZYWP8,28,3,3,2,0.62,2167
AXPZAP62ZYWP8,28,4,3,5,0.75,2188
AXPZAP62ZYWP8,16,1,3,2,0.59,4732
AXPZAP62ZYWP8,16,2,6,3,0.91,2615
AXPZAP62ZYWP8,37,1,1,1,0.34,11470
AXPZAP62ZYWP8,37,2,5,5,0.41,4066
AXPZAP62ZYWP8,9,1,2,1,0.4,8752
AXPZAP62ZYWP8,9,2,5,3,0.44,7184
AXPZAP62ZYWP8,36,1,2,3,0.34,9134
AXPZAP62ZYWP8,36,2,2,4,0.92,10260
AXPZAP62ZYWP8,39,1,1,5,0.68,11803
AXPZAP62ZYWP8,39,2,1,2,0.88,4990
AXPZAP62ZYWP8,39,3,5,5,0.93,4808
AXPZAP62ZYWP8,39,4,6,2,0.97,3890
AXPZAP62ZYWP8,3,1,3,3,0.19,2868
AXPZAP62ZYWP8,3,2,3,4,0.39,2258
AXPZAP62ZYWP8,3,3,4,3,0.63,2403
AXPZAP62ZYWP8,3,4,4,4,0.9,2242
AXPZAP62ZYWP8,32,1,2,3,0.27,11075
AXPZAP62ZYWP8,32,2,1,2,0.47,2688
AGRKG3YT3KMD8,9,1,4,2,0.32,11960
AGRKG3YT3KMD8,9,2,6,3,0.29,21609
AGRKG3YT3KMD8,9,3,5,3,0.4,2194
AGRKG3YT3KMD8,9,4,2,1,0.42,2159
AGRKG3YT3KMD8,19,1,1,4,0.5,8619
AGRKG3YT3KMD8,19,2,6,3,0.5,12842
AGRKG3YT3KMD8,19,3,1,1,0.67,13661
AGRKG3YT3KMD8,19,4,6,6,0.67,17711
AGRKG3YT3KMD8,22,1,3,4,0.33,7817
AGRKG3YT3KMD8,22,2,4,3,0.33,8772
AGRKG3YT3KMD8,16,1,3,5,0.35,7274
AGRKG3YT3KMD8,16,2,1,4,0.88,5739
AGRKG3YT3KMD8,16,3,6,4,0.9,2658
AGRKG3YT3KMD8,16,4,4,2,0.93,2638
AGRKG3YT3KMD8,21,1,2,4,0.29,8998
AGRKG3YT3KMD8,21,2,3,3,0.29,4344
AGRKG3YT3KMD8,26,1,2,4,0.2,10608
AGRKG3YT3KMD8,26,2,5,3,0.2,2502
AGRKG3YT3KMD8,14,1,3,3,0.22,4132
AGRKG3YT3KMD8,14,2,4,4,0.22,5252
AGRKG3YT3KMD8,20,1,1,1,0.32,17812
AGRKG3YT3KMD8,20,2,3,3,0.32,26913
AGRKG3YT3KMD8,36,1,1,1,0.22,6999
AGRKG3YT3KMD8,36,2,1,4,0.93,13398
AGRKG3YT3KMD8,25,1,3,1,0.18,8024
AGRKG3YT3KMD8,25,2,4,6,0.23,9351
AGRKG3YT3KMD8,25,3,2,4,0.27,3054
AGRKG3YT3KMD8,25,4,4,1,0.27,13592
AGRKG3YT3KMD8,30,1,2,5,0.28,15085
AGRKG3YT3KMD8,30,2,5,2,0.48,7641
AGRKG3YT3KMD8,30,3,4,2,0.49,22497
AGRKG3YT3KMD8,30,4,2,4,0.51,2402
AGRKG3YT3KMD8,24,1,1,3,0.49,10135
AGRKG3YT3KMD8,24,2,6,3,0.92,12186
AGRKG3YT3KMD8,13,1,5,5,0.23,14684
AGRKG3YT3KMD8,13,2,6,2,0.23,7948
AGRKG3YT3KMD8,13,3,5,2,0.26,2358
AGRKG3YT3KMD8,13,4,6,5,0.26,2640
AGRKG3YT3KMD8,37,1,6,6,0.27,6074
AGRKG3YT3KMD8,37,2,1,1,0.29,9553
AGRKG3YT3KMD8,37,3,2,2,0.29,10278
AGRKG3YT3KMD8,37,4,5,5,0.29,2659
AGRKG3YT3KMD8,38,1,3,4,0.49,11851
AGRKG3YT3KMD8,38,2,4,4,0.52,29520
AGRKG3YT3KMD8,28,1,3,5,0.22,10564
AGRKG3YT3KMD8,28,2,5,2,0.22,8198
AGRKG3YT3KMD8,2,1,1,2,0.49,5188
AGRKG3YT3KMD8,2,2,6,3,0.9,10217
AGRKG3YT3KMD8,2,3,5,4,0.9,8001
AGRKG3YT3KMD8,2,4,3,4,0.93,6798
AGRKG3YT3KMD8,4,1,2,6,0.5,7486
AGRKG3YT3KMD8,4,2,3,5,0.55,2948
AGRKG3YT3KMD8,34,1,2,6,0.51,29822
AGRKG3YT3KMD8,34,2,5,6,0.46,14323
AGRKG3YT3KMD8,33,1,2,3,0.27,9368
AGRKG3YT3KMD8,33,2,3,3,0.5,3131
AGRKG3YT3KMD8,33,3,5,4,0.5,9354
AGRKG3YT3KMD8,33,4,4,4,0.5,6102
AGRKG3YT3KMD8,23,1,2,5,0.24,14145
AGRKG3YT3KMD8,23,2,2,4,0.49,3352
AGRKG3YT3KMD8,23,3,5,4,0.91,3955
AGRKG3YT3KMD8,23,4,5,2,0.93,5807
AGRKG3YT3KMD8,27,1,5,2,0.25,12072
AGRKG3YT3KMD8,27,2,6,1,0.51,2537
AGRKG3YT3KMD8,27,3,3,2,0.51,7760
AGRKG3YT3KMD8,27,4,3,5,0.51,4777
AGRKG3YT3KMD8,35,1,6,1,0.5,7521
AGRKG3YT3KMD8,35,2,6,6,0.91,6871
AGRKG3YT3KMD8,18,1,5,2,0.22,18617
AGRKG3YT3KMD8,18,2,2,5,0.22,10874
AGRKG3YT3KMD8,18,3,1,4,0.22,6581
AGRKG3YT3KMD8,18,4,4,1,0.22,2657
AGRKG3YT3KMD8,15,1,5,4,0.49,11560
AGRKG3YT3KMD8,15,2,3,2,0.49,11639
